task,seed,subset_id,protocol,sample_size,repeat,basis,model,fit_success,fit_error,fit_seconds,e_data,e_alpha,off_diag_mass
circular_honest,20270818,13,random,30,1,rotated-2,Full operator (SE(3)),True,,0.003417418003664352,2.4962896431984877e-06,0.10644431083733914,0.9250627890896177
circular_honest,20270818,13,random,30,1,rotated-2,Pdiag pointwise (SE(3)),True,,0.018626154997036792,6.054459350932049e-05,0.27071731434130397,
circular_honest,20270818,13,random,30,1,rotated-2,Pdiag finite (SE(3)),True,,54.73937055900751,3.723991591546675e-05,0.25807930805156964,
circular_honest,20270818,12,random,30,0,local,Frame-weighted (SE(3)),True,,0.0042197779985144734,6.273334344013371e-05,0.23168613931182505,
circular_honest,20270818,12,random,30,0,local,Full operator (SE(3)),True,,0.0010905830131378025,2.000459347495127e-06,0.06356341148937793,0.8895384298457141
circular_honest,20270818,12,random,30,0,local,Pdiag pointwise (SE(3)),True,,0.01030436300789006,5.5211722814447074e-05,0.09663460420248583,
circular_honest,20270818,12,random,30,0,local,Pdiag finite (SE(3)),True,,83.59224972099764,3.900129180889423e-06,0.06756609587512524,
circular_honest,20270818,12,random,30,0,rotated-2,Frame-weighted (SE(3)),True,,0.007870773988543078,6.332786578979447e-05,0.23163330458034107,
circular_honest,20270818,12,random,30,0,rotated-2,Full operator (SE(3)),True,,0.0015882240113569424,2.8679740529566384e-06,0.0961105635932926,0.9210957666013504
circular_honest,20270818,12,random,30,0,rotated-2,Pdiag pointwise (SE(3)),True,,0.018653147999430075,5.839466574223472e-05,0.15074102018310265,
circular_honest,20270818,12,random,30,0,rotated-2,Pdiag finite (SE(3)),True,,94.76429856498726,3.4439193730166695e-05,0.19537536327631136,
circular_honest,20270818,13,random,30,1,local,Frame-weighted (SE(3)),True,,0.004184877005172893,6.165186184784438e-05,0.3485223564126802,
circular_honest,20270818,13,random,30,1,local,Full operator (SE(3)),True,,0.0010562609968474135,1.0457668049547464e-06,0.061728851490785115,0.889800784920725
circular_honest,20270818,13,random,30,1,local,Pdiag pointwise (SE(3)),True,,0.010120492006535642,5.418338526324705e-05,0.2258339615126388,
circular_honest,20270818,13,random,30,1,local,Pdiag finite (SE(3)),True,,108.9842255590047,3.139442864520299e-06,0.06511716605380577,
circular_honest,20270818,14,random,30,2,rotated-2,Frame-weighted (SE(3)),True,,0.009070066007552668,6.238504794003591e-05,0.25403536659681547,
circular_honest,20270818,14,random,30,2,rotated-2,Full operator (SE(3)),True,,0.001878566006780602,2.237140179652777e-06,0.10288537272940292,0.9234481981180889
circular_honest,20270818,14,random,30,2,rotated-2,Pdiag pointwise (SE(3)),True,,0.024604945007013157,5.955155153814784e-05,0.16220409200113234,
circular_honest,20270818,14,random,30,2,rotated-2,Pdiag finite (SE(3)),True,,74.44770006400358,2.89816395539373e-05,0.191208254600548,
circular_honest,20270818,12,random,30,0,rotated-1,Frame-weighted (SE(3)),True,,0.00416243499785196,7.225058386703142e-05,0.380953052314722,
circular_honest,20270818,12,random,30,0,rotated-1,Full operator (SE(3)),True,,0.0010647050075931475,2.615445580527603e-06,0.11584873475652671,0.9355151637947963
circular_honest,20270818,12,random,30,0,rotated-1,Pdiag pointwise (SE(3)),True,,0.010010747006163001,6.81927661208757e-05,0.2732796493916469,
circular_honest,20270818,12,random,30,0,rotated-1,Pdiag finite (SE(3)),True,,127.66376639199734,4.737502774155786e-05,0.23254633144439402,
circular_honest,20270818,14,random,30,2,rotated-1,Frame-weighted (SE(3)),True,,0.007704268005909398,7.020613271581316e-05,0.4398358317364417,
circular_honest,20270818,14,random,30,2,rotated-1,Full operator (SE(3)),True,,0.0015970810054568574,2.4958687554754052e-06,0.11972613582988681,0.9370430142691362
circular_honest,20270818,14,random,30,2,rotated-1,Pdiag pointwise (SE(3)),True,,0.018146820992114954,6.767782935306364e-05,0.3431613766863299,
circular_honest,20270818,14,random,30,2,rotated-1,Pdiag finite (SE(3)),True,,85.55398160099867,5.143637892839026e-05,0.2984483416783414,
circular_honest,20270818,14,random,30,2,local,Frame-weighted (SE(3)),True,,0.007491652009775862,6.356178878265277e-05,0.27818099268342245,
circular_honest,20270818,14,random,30,2,local,Full operator (SE(3)),True,,0.001558062998810783,1.5690450142442478e-06,0.06469974342799721,0.8916671976145677
circular_honest,20270818,14,random,30,2,local,Pdiag pointwise (SE(3)),True,,0.018439724008203484,5.7424584170190077e-05,0.15597548695204325,
circular_honest,20270818,14,random,30,2,local,Pdiag finite (SE(3)),True,,117.30462887600879,3.8725738960210955e-06,0.0730399901400219,
circular_honest,20270818,2,random,8,2,rotated-2,Frame-weighted (SE(3)),True,,0.003876597009366378,6.786429912522298e-05,0.3773039960574649,
circular_honest,20270818,2,random,8,2,rotated-2,Full operator (SE(3)),True,,0.0008897410007193685,1.422996251485561e-07,0.12662967422626184,0.9181883296498702
circular_honest,20270818,2,random,8,2,rotated-2,Pdiag pointwise (SE(3)),True,,0.009983342009945773,6.350672609843866e-05,0.6278505328300903,
circular_honest,20270818,2,random,8,2,rotated-2,Pdiag finite (SE(3)),True,,311.7420064119942,1.0802159898694472e-05,0.13719604328727075,
circular_honest,20270818,15,qualified,30,0,rotated-1,Frame-weighted (SE(3)),True,,0.007300735989701934,7.346069173466662e-05,0.4213517754879552,
circular_honest,20270818,15,qualified,30,0,rotated-1,Full operator (SE(3)),True,,0.0017139090050477535,2.2457784290877972e-06,0.12462602348816833,0.9372322292125059
circular_honest,20270818,15,qualified,30,0,rotated-1,Pdiag pointwise (SE(3)),True,,0.010221010990790091,7.006432607703817e-05,0.3300431567899785,
circular_honest,20270818,15,qualified,30,0,rotated-1,Pdiag finite (SE(3)),True,,84.92413560200657,4.5839211422587126e-05,0.25142100395253314,
circular_honest,20270818,13,random,30,1,rotated-1,Frame-weighted (SE(3)),True,,0.0076163539924891666,6.620036030611529e-05,0.4590133161964805,
circular_honest,20270818,13,random,30,1,rotated-1,Full operator (SE(3)),True,,0.0015372510097222403,2.3427758887900166e-06,0.10680122118402346,0.9337348769265232
circular_honest,20270818,13,random,30,1,rotated-1,Pdiag pointwise (SE(3)),True,,0.017830057986429892,6.053946442066554e-05,0.4123547193635586,
circular_honest,20270818,13,random,30,1,rotated-1,Pdiag finite (SE(3)),True,,152.45185550299357,4.086587341522619e-05,0.2324103977916603,
circular_honest,20270818,15,qualified,30,0,local,Frame-weighted (SE(3)),True,,0.004193510991171934,6.634151003840255e-05,0.27571937713031985,
circular_honest,20270818,15,qualified,30,0,local,Full operator (SE(3)),True,,0.0010966779955197126,1.2418532363543193e-06,0.07623023352172817,0.8907230677543356
circular_honest,20270818,15,qualified,30,0,local,Pdiag pointwise (SE(3)),True,,0.009851822003838606,6.061796349463201e-05,0.1426075693938896,
circular_honest,20270818,15,qualified,30,0,local,Pdiag finite (SE(3)),True,,114.0900175679999,2.995652973042657e-06,0.07260011309729987,
circular_honest,20270818,16,qualified,30,1,rotated-2,Frame-weighted (SE(3)),True,,0.007737680003629066,6.909703479808152e-05,0.22901667962283478,
circular_honest,20270818,16,qualified,30,1,rotated-2,Full operator (SE(3)),True,,0.0016418430022895336,2.6828403226294496e-06,0.10532924144909878,0.9289758895633767
circular_honest,20270818,16,qualified,30,1,rotated-2,Pdiag pointwise (SE(3)),True,,0.02351759899465833,6.41142514638489e-05,0.16791613757431467,
circular_honest,20270818,16,qualified,30,1,rotated-2,Pdiag finite (SE(3)),True,,72.08238290500594,3.202611580297791e-05,0.2047013944925754,
circular_honest,20270818,16,qualified,30,1,local,Frame-weighted (SE(3)),True,,0.004251556005328894,6.965373670369485e-05,0.2384313515916808,
circular_honest,20270818,16,qualified,30,1,local,Full operator (SE(3)),True,,0.0011449250014266,1.9803474226794955e-06,0.0629113548134385,0.8903783658085863
circular_honest,20270818,16,qualified,30,1,local,Pdiag pointwise (SE(3)),True,,0.010711773997172713,5.9682800044183235e-05,0.16288182894105585,
circular_honest,20270818,16,qualified,30,1,local,Pdiag finite (SE(3)),True,,106.98845318099484,3.4874815580683677e-06,0.06759746187687093,
circular_honest,20280818,0,random,8,0,local,Frame-weighted (SE(3)),True,,0.006969098001718521,4.003285915737444e-05,0.4207010190703553,
circular_honest,20280818,0,random,8,0,local,Full operator (SE(3)),True,,0.001284337995457463,1.1589630980330992e-07,0.07682593778732416,0.8874524000786902
circular_honest,20280818,0,random,8,0,local,Pdiag pointwise (SE(3)),True,,0.017795634994399734,3.629747000665287e-05,0.26375921795308155,
circular_honest,20280818,0,random,8,0,local,Pdiag finite (SE(3)),True,,68.71058006599196,3.5976710013436955e-06,0.09001950985926445,
circular_honest,20270818,15,qualified,30,0,rotated-2,Frame-weighted (SE(3)),True,,0.007557226999779232,6.54685195567284e-05,0.2606246905209534,
circular_honest,20270818,15,qualified,30,0,rotated-2,Full operator (SE(3)),True,,0.0015977660077624023,2.130800295042924e-06,0.12649572543438387,0.9235567477341479
circular_honest,20270818,15,qualified,30,0,rotated-2,Pdiag pointwise (SE(3)),True,,0.017990715001360513,6.1922709347347e-05,0.18505273732561595,
circular_honest,20270818,15,qualified,30,0,rotated-2,Pdiag finite (SE(3)),True,,129.68239352300589,2.9559632185024344e-05,0.17811772530577846,
circular_honest,20280818,0,random,8,0,rotated-1,Frame-weighted (SE(3)),True,,0.004405864005093463,4.323015434182478e-05,0.7958122653062831,
circular_honest,20280818,0,random,8,0,rotated-1,Full operator (SE(3)),True,,0.0011082509881816804,1.0779138686082971e-07,0.11452586009694467,0.937505961893476
circular_honest,20280818,0,random,8,0,rotated-1,Pdiag pointwise (SE(3)),True,,0.010918056999798864,4.056224083900318e-05,0.6548528547002038,
circular_honest,20280818,0,random,8,0,rotated-1,Pdiag finite (SE(3)),True,,61.94538163401012,3.138438118220847e-05,0.4787938574603506,
circular_honest,20270818,17,qualified,30,2,local,Frame-weighted (SE(3)),True,,0.007651909996639006,7.404167029660394e-05,0.19906042604966115,
circular_honest,20270818,17,qualified,30,2,local,Full operator (SE(3)),True,,0.001673953011049889,1.1780957454576508e-06,0.06083730829607157,0.8887258452010927
circular_honest,20270818,17,qualified,30,2,local,Pdiag pointwise (SE(3)),True,,0.018173395001213066,6.38113066414903e-05,0.07061540360600023,
circular_honest,20270818,17,qualified,30,2,local,Pdiag finite (SE(3)),True,,95.6381081790023,3.565242315381334e-06,0.06728390080598026,
circular_honest,20280818,0,random,8,0,rotated-2,Frame-weighted (SE(3)),True,,0.0036982780002290383,4.140795694316459e-05,0.49171935541938666,
circular_honest,20280818,0,random,8,0,rotated-2,Full operator (SE(3)),True,,0.000844996000523679,1.0785425736017653e-07,0.060797706749122375,0.913829068808799
circular_honest,20280818,0,random,8,0,rotated-2,Pdiag pointwise (SE(3)),True,,0.009623317993828095,3.626083210584279e-05,0.45271111865743685,
circular_honest,20280818,0,random,8,0,rotated-2,Pdiag finite (SE(3)),True,,77.6649051150016,2.142604742356559e-05,0.2050419651829579,
circular_honest,20280818,1,random,8,1,rotated-2,Frame-weighted (SE(3)),True,,0.003896963011357002,4.887373279615981e-05,0.19062781844019833,
circular_honest,20280818,1,random,8,1,rotated-2,Full operator (SE(3)),True,,0.0008656499994685873,4.1965138542233367e-07,0.10854310125642705,0.9295688149339707
circular_honest,20280818,1,random,8,1,rotated-2,Pdiag pointwise (SE(3)),True,,0.010432480004965328,4.365699964898869e-05,0.1773614912309318,
circular_honest,20280818,1,random,8,1,rotated-2,Pdiag finite (SE(3)),True,,41.62433280899131,2.2259868800576984e-05,0.18052033737684056,
circular_honest,20280818,1,random,8,1,local,Frame-weighted (SE(3)),True,,0.007149222001316957,4.8747503875789474e-05,0.19022744360552152,
circular_honest,20280818,1,random,8,1,local,Full operator (SE(3)),True,,0.0012793679925380275,3.57217461486746e-07,0.07496134802193685,0.8920463005904216
circular_honest,20280818,1,random,8,1,local,Pdiag pointwise (SE(3)),True,,0.017738886002916843,4.565542034280338e-05,0.08701101207936679,
circular_honest,20280818,1,random,8,1,local,Pdiag finite (SE(3)),True,,79.01705758500611,1.9822641886953765e-06,0.07126364406154595,
keyed,20280818,13,random,30,1,rotated-1,Frame-weighted (SE(3)),True,,0.004331838004873134,9.888751725196732e-05,0.3751548851618524,
keyed,20280818,13,random,30,1,rotated-1,Full operator (SE(3)),True,,0.0011352990113664418,2.479423095772309e-05,0.14646147401956677,0.932321375171306
keyed,20280818,13,random,30,1,rotated-1,Pdiag pointwise (SE(3)),True,,0.010305023010005243,9.309283832070608e-05,0.4505231754943922,
keyed,20280818,13,random,30,1,rotated-1,Pdiag finite (SE(3)),True,,1218.4386899899982,7.006603942166082e-05,0.2525553080901402,
circular_honest,20280818,1,random,8,1,rotated-1,Frame-weighted (SE(3)),True,,0.0037933389976387843,5.396324070472376e-05,0.2461580007016334,
circular_honest,20280818,1,random,8,1,rotated-1,Full operator (SE(3)),True,,0.0008923490095185116,3.8770122745294104e-07,0.11347234564246002,0.9341559405192766
circular_honest,20280818,1,random,8,1,rotated-1,Pdiag pointwise (SE(3)),True,,0.009765000009792857,5.211707062576579e-05,0.20952974883179648,
circular_honest,20280818,1,random,8,1,rotated-1,Pdiag finite (SE(3)),True,,60.56199033900339,2.4253810207884683e-05,0.21436607966324583,
circular_honest,20280818,2,random,8,2,rotated-1,Frame-weighted (SE(3)),True,,0.00377249599841889,7.327669538939652e-05,0.957192073826025,
circular_honest,20280818,2,random,8,2,rotated-1,Full operator (SE(3)),True,,0.0008619260042905807,3.1026414095897514e-07,0.24203346074757717,0.9423838964037972
circular_honest,20280818,2,random,8,2,rotated-1,Pdiag pointwise (SE(3)),True,,0.010262809999403544,6.759623476989322e-05,0.8243223462858814,
circular_honest,20280818,2,random,8,2,rotated-1,Pdiag finite (SE(3)),True,,49.619296513003064,6.996095180453089e-05,0.5836962506386644,
circular_honest,20270818,16,qualified,30,1,rotated-1,Frame-weighted (SE(3)),True,,0.007832527000573464,7.897075202727911e-05,0.3847291960446399,
circular_honest,20270818,16,qualified,30,1,rotated-1,Full operator (SE(3)),True,,0.00165546900825575,3.0610745913186297e-06,0.11661170675681184,0.9362817623397367
circular_honest,20270818,16,qualified,30,1,rotated-1,Pdiag pointwise (SE(3)),True,,0.019008716990356334,7.41416589261777e-05,0.2855082602263048,
circular_honest,20270818,16,qualified,30,1,rotated-1,Pdiag finite (SE(3)),True,,154.66452303501137,5.1519533442964097e-05,0.2414618660034133,
circular_honest,20270818,17,qualified,30,2,rotated-2,Frame-weighted (SE(3)),True,,0.00813037900661584,7.678281253452817e-05,0.20657964503105017,
circular_honest,20270818,17,qualified,30,2,rotated-2,Full operator (SE(3)),True,,0.001710140990326181,2.337926211283515e-06,0.09140981733249633,0.9241777975864467
circular_honest,20270818,17,qualified,30,2,rotated-2,Pdiag pointwise (SE(3)),True,,0.020256828996934928,6.771867418849514e-05,0.1652446811036143,
circular_honest,20270818,17,qualified,30,2,rotated-2,Pdiag finite (SE(3)),True,,131.9272474550089,3.9864663279292875e-05,0.1905465432322812,
circular_honest,20280818,4,qualified,8,1,local,Frame-weighted (SE(3)),True,,0.003735411009984091,4.397266603065989e-05,0.21664810062666287,
circular_honest,20280818,4,qualified,8,1,local,Full operator (SE(3)),True,,0.0008500239928252995,6.474234963524092e-08,0.06885168235706653,0.8945965004109578
circular_honest,20280818,4,qualified,8,1,local,Pdiag pointwise (SE(3)),True,,0.009975313994800672,3.325778311674067e-05,0.17302023975035255,
circular_honest,20280818,4,qualified,8,1,local,Pdiag finite (SE(3)),True,,21.96332957399136,3.084385136783411e-06,0.0736459776139335,
circular_honest,20270818,17,qualified,30,2,rotated-1,Frame-weighted (SE(3)),True,,0.00415927499125246,8.3571644998229e-05,0.26087020386079995,
circular_honest,20270818,17,qualified,30,2,rotated-1,Full operator (SE(3)),True,,0.0010799769952427596,2.4447655664772367e-06,0.11733824746830895,0.9357957377128506
circular_honest,20270818,17,qualified,30,2,rotated-1,Pdiag pointwise (SE(3)),True,,0.010175775008974597,7.760489649237508e-05,0.16761401525315775,
circular_honest,20270818,17,qualified,30,2,rotated-1,Pdiag finite (SE(3)),True,,144.62280509399716,5.2606296884832525e-05,0.17078657219316326,
circular_honest,20280818,4,qualified,8,1,rotated-1,Frame-weighted (SE(3)),True,,0.003806143009569496,4.565583008570258e-05,0.22829193484841487,
circular_honest,20280818,4,qualified,8,1,rotated-1,Full operator (SE(3)),True,,0.0008607860072515905,1.5721600601368135e-07,0.12119502055980412,0.9357838729639755
circular_honest,20280818,4,qualified,8,1,rotated-1,Pdiag pointwise (SE(3)),True,,0.009782427005120553,3.511651234822304e-05,0.311423503927939,
circular_honest,20280818,4,qualified,8,1,rotated-1,Pdiag finite (SE(3)),True,,43.01113208298921,2.1029513316622764e-05,0.17723480109412695,
circular_honest,20280818,3,qualified,8,0,rotated-1,Frame-weighted (SE(3)),True,,0.0037514180003199726,8.271118478245641e-05,0.3174015870829968,
circular_honest,20280818,3,qualified,8,0,rotated-1,Full operator (SE(3)),True,,0.0008532290084986016,5.275259794421051e-07,0.20643230556360775,0.9122930225234195
circular_honest,20280818,3,qualified,8,0,rotated-1,Pdiag pointwise (SE(3)),True,,0.009856990989646874,7.361540224475543e-05,0.3289245733810551,
circular_honest,20280818,3,qualified,8,0,rotated-1,Pdiag finite (SE(3)),True,,56.8585718920076,4.2372658883464695e-05,0.17385204722864667,
circular_honest,20280818,4,qualified,8,1,rotated-2,Frame-weighted (SE(3)),True,,0.007017559997620992,4.2778357599094456e-05,0.20492513318271155,
circular_honest,20280818,4,qualified,8,1,rotated-2,Full operator (SE(3)),True,,0.0012970380048500374,8.7248182509747e-08,0.10924686347632667,0.9391185402950111
circular_honest,20280818,4,qualified,8,1,rotated-2,Pdiag pointwise (SE(3)),True,,0.01809252699604258,3.0195045580089414e-05,0.3027250124329755,
circular_honest,20280818,4,qualified,8,1,rotated-2,Pdiag finite (SE(3)),True,,43.48085897399869,2.5480590276231644e-05,0.2961463244532866,
circular_honest,20280818,2,random,8,2,rotated-2,Frame-weighted (SE(3)),True,,0.007166298004449345,6.845170072416547e-05,0.38579400198839736,
circular_honest,20280818,2,random,8,2,rotated-2,Full operator (SE(3)),True,,0.0012621759960893542,3.484282747948367e-07,0.14752052188097417,0.9093093547347907
circular_honest,20280818,2,random,8,2,rotated-2,Pdiag pointwise (SE(3)),True,,0.017854158009868115,6.302608603673918e-05,0.7035583649521673,
circular_honest,20280818,2,random,8,2,rotated-2,Pdiag finite (SE(3)),True,,89.434540414004,1.0586489493410244e-05,0.14652840082046859,
circular_honest,20280818,5,qualified,8,2,rotated-1,Frame-weighted (SE(3)),True,,0.003796855002292432,8.359845789592975e-05,0.4261145807795845,
circular_honest,20280818,5,qualified,8,2,rotated-1,Full operator (SE(3)),True,,0.0008735930023249239,3.1367802130767154e-07,1.3416130661564099,0.9046394796717042
circular_honest,20280818,5,qualified,8,2,rotated-1,Pdiag pointwise (SE(3)),True,,0.009930632004397921,7.751700738092838e-05,0.5464482210239542,
circular_honest,20280818,5,qualified,8,2,rotated-1,Pdiag finite (SE(3)),True,,38.56628116600041,3.993878794541882e-05,0.3176873497627383,
circular_honest,20280818,3,qualified,8,0,local,Frame-weighted (SE(3)),True,,0.007984218013007194,7.878589785159971e-05,0.27417962491552217,
circular_honest,20280818,3,qualified,8,0,local,Full operator (SE(3)),True,,0.001460629006032832,5.3395921665124e-07,0.22448723943898116,0.8980201295336714
circular_honest,20280818,3,qualified,8,0,local,Pdiag pointwise (SE(3)),True,,0.01899428899923805,6.73534338543722e-05,0.3000797996017034,
circular_honest,20280818,3,qualified,8,0,local,Pdiag finite (SE(3)),True,,100.58819180600403,6.409675203933004e-06,0.09256216240814116,
circular_honest,20280818,5,qualified,8,2,rotated-2,Frame-weighted (SE(3)),True,,0.0038491540035465732,6.60637147344612e-05,0.18103583496169973,
circular_honest,20280818,5,qualified,8,2,rotated-2,Full operator (SE(3)),True,,0.0008565169991925359,6.346037416529474e-07,6.720935203733064,0.8878964408805876
circular_honest,20280818,5,qualified,8,2,rotated-2,Pdiag pointwise (SE(3)),True,,0.009865931002423167,5.6128983417766446e-05,0.20786991139830732,
circular_honest,20280818,5,qualified,8,2,rotated-2,Pdiag finite (SE(3)),True,,58.1987009709992,2.6785470025117892e-05,0.15141087948337723,
circular_honest,20280818,6,random,15,0,local,Frame-weighted (SE(3)),True,,0.003976386986323632,6.69291312406269e-05,0.23526525053060557,
circular_honest,20280818,6,random,15,0,local,Full operator (SE(3)),True,,0.0009294990013586357,1.1592444578718513e-06,0.05660584908334958,0.8881557126452772
circular_honest,20280818,6,random,15,0,local,Pdiag pointwise (SE(3)),True,,0.010192760004429147,4.354744703039923e-05,0.4364598449338334,
circular_honest,20280818,6,random,15,0,local,Pdiag finite (SE(3)),True,,56.29191233200254,4.059733454886133e-06,0.08802335598746326,
circular_honest,20280818,3,qualified,8,0,rotated-2,Frame-weighted (SE(3)),True,,0.0068693220091518015,7.975056462095913e-05,0.23943980180950722,
circular_honest,20280818,3,qualified,8,0,rotated-2,Full operator (SE(3)),True,,0.0012413509975885972,5.043510273046356e-07,0.44582482821315095,0.936456758724323
circular_honest,20280818,3,qualified,8,0,rotated-2,Pdiag pointwise (SE(3)),True,,0.01722125700325705,7.079569232093677e-05,0.40967726173300933,
circular_honest,20280818,3,qualified,8,0,rotated-2,Pdiag finite (SE(3)),True,,80.5299530219927,3.257429895811795e-05,0.393711357717512,
circular_honest,20280818,7,random,15,1,local,Frame-weighted (SE(3)),True,,0.0072037090139929205,5.1661416756349156e-05,0.31959714852620624,
circular_honest,20280818,7,random,15,1,local,Full operator (SE(3)),True,,0.0013411679974524304,2.0096167559870997e-06,0.063791578980952,0.8928378895428716
circular_honest,20280818,7,random,15,1,local,Pdiag pointwise (SE(3)),True,,0.017974243994103745,4.005648250532357e-05,0.35234679593990337,
circular_honest,20280818,7,random,15,1,local,Pdiag finite (SE(3)),True,,33.0582359659893,3.844986511283135e-06,0.06839701183832787,
circular_honest,20280818,8,random,15,2,rotated-1,Frame-weighted (SE(3)),True,,0.007386947996565141,6.902811873557697e-05,0.3059464672118942,
circular_honest,20280818,8,random,15,2,rotated-1,Full operator (SE(3)),True,,0.001412467987393029,2.8301753480600593e-06,0.09663064198731375,0.9337430919415719
circular_honest,20280818,8,random,15,2,rotated-1,Pdiag pointwise (SE(3)),True,,0.017499758003395982,6.588691171481633e-05,0.20266454805947726,
circular_honest,20280818,8,random,15,2,rotated-1,Pdiag finite (SE(3)),True,,20.137454212992452,4.041730480775947e-05,0.18045661274007596,
circular_honest,20280818,6,random,15,0,rotated-1,Frame-weighted (SE(3)),True,,0.003973405997385271,7.458023193444768e-05,0.33159934339152863,
circular_honest,20280818,6,random,15,0,rotated-1,Full operator (SE(3)),True,,0.0009931020031217486,2.074147493000183e-06,0.10008793110408791,0.9314946172316068
circular_honest,20280818,6,random,15,0,rotated-1,Pdiag pointwise (SE(3)),True,,0.010184345999732614,6.145070254125563e-05,0.4655992719217263,
circular_honest,20280818,6,random,15,0,rotated-1,Pdiag finite (SE(3)),True,,73.55437304198858,4.339187666946997e-05,0.3655235605732772,
circular_honest,20280818,8,random,15,2,local,Frame-weighted (SE(3)),True,,0.007403573006740771,5.890179021478908e-05,0.1967041552406887,
circular_honest,20280818,8,random,15,2,local,Full operator (SE(3)),True,,0.0014420130028156564,2.6346457300593925e-06,0.05796650351000749,0.887789230842707
circular_honest,20280818,8,random,15,2,local,Pdiag pointwise (SE(3)),True,,0.018424427005811594,5.147652923330213e-05,0.11061484718202154,
circular_honest,20280818,8,random,15,2,local,Pdiag finite (SE(3)),True,,45.04205622700101,3.854082904177458e-06,0.07210127134465291,
circular_honest,20280818,10,qualified,15,1,local,Frame-weighted (SE(3)),True,,0.003911164996679872,5.068417932916669e-05,0.2854682160080593,
circular_honest,20280818,10,qualified,15,1,local,Full operator (SE(3)),True,,0.0009550850081723183,2.3739718623627337e-06,0.06033553357671103,0.8893512914777641
circular_honest,20280818,10,qualified,15,1,local,Pdiag pointwise (SE(3)),True,,0.00999270600732416,4.5856444416178326e-05,0.1235026336818527,
circular_honest,20280818,10,qualified,15,1,local,Pdiag finite (SE(3)),True,,27.82196978799766,4.429970411888361e-06,0.07342825032136786,
circular_honest,20280818,9,qualified,15,0,rotated-2,Frame-weighted (SE(3)),True,,0.006885402006446384,7.281875958066995e-05,0.28501531125136115,
circular_honest,20280818,9,qualified,15,0,rotated-2,Full operator (SE(3)),True,,0.002981243989779614,2.690124032471649e-06,0.1336712234278455,0.9295867136605501
circular_honest,20280818,9,qualified,15,0,rotated-2,Pdiag pointwise (SE(3)),True,,0.020267970001441427,6.817362712740517e-05,0.1712615527002403,
circular_honest,20280818,9,qualified,15,0,rotated-2,Pdiag finite (SE(3)),True,,50.860886466995,4.8554859436149936e-05,0.2405960939223916,
circular_honest,20280818,7,random,15,1,rotated-1,Frame-weighted (SE(3)),True,,0.0038950949965510517,5.7538768496253474e-05,0.48645393419844624,
circular_honest,20280818,7,random,15,1,rotated-1,Full operator (SE(3)),True,,0.000921409999136813,2.560451258410868e-06,0.11567063924851152,0.9381502673457104
circular_honest,20280818,7,random,15,1,rotated-1,Pdiag pointwise (SE(3)),True,,0.010017577995313331,4.984066304857464e-05,0.4708950097059492,
circular_honest,20280818,7,random,15,1,rotated-1,Pdiag finite (SE(3)),True,,79.48753371200291,2.757828594072308e-05,0.3039694336164356,
circular_honest,20280818,6,random,15,0,rotated-2,Frame-weighted (SE(3)),True,,0.004095101001439616,6.678232343693193e-05,0.22160183889959814,
circular_honest,20280818,6,random,15,0,rotated-2,Full operator (SE(3)),True,,0.0010007770033553243,1.8652378129954159e-06,0.1139055675544212,0.9144923426992808
circular_honest,20280818,6,random,15,0,rotated-2,Pdiag pointwise (SE(3)),True,,0.010531378007726744,3.885170764819182e-05,0.7011455644936766,
circular_honest,20280818,6,random,15,0,rotated-2,Pdiag finite (SE(3)),True,,93.44943382999918,2.659765831616031e-05,0.32279358298340044,
circular_honest,20280818,9,qualified,15,0,local,Frame-weighted (SE(3)),True,,0.00711453499388881,7.061595891307236e-05,0.266706722347038,
circular_honest,20280818,9,qualified,15,0,local,Full operator (SE(3)),True,,0.0014111630007391796,2.2234022403662162e-06,0.0752873641697881,0.8969070494903779
circular_honest,20280818,9,qualified,15,0,local,Pdiag pointwise (SE(3)),True,,0.018377514992607757,6.261309439729245e-05,0.12510342058427354,
circular_honest,20280818,9,qualified,15,0,local,Pdiag finite (SE(3)),True,,62.70115578999685,4.828661738057793e-06,0.06901462056981221,
circular_honest,20280818,10,qualified,15,1,rotated-2,Frame-weighted (SE(3)),True,,0.0039048470061970875,5.084194620815906e-05,0.2751462122629338,
circular_honest,20280818,10,qualified,15,1,rotated-2,Full operator (SE(3)),True,,0.0009483439935138449,2.894304966115146e-06,0.08599424057195298,0.9220395437939892
circular_honest,20280818,10,qualified,15,1,rotated-2,Pdiag pointwise (SE(3)),True,,0.010024033996160142,4.706439199194079e-05,0.19574869016544483,
circular_honest,20280818,10,qualified,15,1,rotated-2,Pdiag finite (SE(3)),True,,39.24680781200004,3.048622849390293e-05,0.25863820672164145,
circular_honest,20280818,2,random,8,2,local,Frame-weighted (SE(3)),True,,0.003865207007038407,7.16209145351202e-05,0.5644431390459284,
circular_honest,20280818,2,random,8,2,local,Full operator (SE(3)),True,,0.0008493409986840561,2.8658415828272076e-07,0.13109216182828934,0.8936766210594216
circular_honest,20280818,2,random,8,2,local,Pdiag pointwise (SE(3)),True,,0.01001246299711056,5.98765046634508e-05,0.6834599798349259,
circular_honest,20280818,2,random,8,2,local,Pdiag finite (SE(3)),True,,196.99254799599294,2.8973611147356945e-06,0.08273735947845384,
circular_honest,20280818,9,qualified,15,0,rotated-1,Frame-weighted (SE(3)),True,,0.007557857010397129,7.788994316261463e-05,0.4051855468338564,
