dataset,episode,variant,event,frame,time_s
insert_jc_fix_3,49,strict,lift_clearance,197.0,6.566666603088379
insert_jc_fix_3,49,strict,assembly_region,284.0,9.466666221618652
insert_jc_fix_3,49,strict,axial_advance_candidate,319.0,10.633333206176758
insert_jc_fix_3,49,strict,terminal_settle_candidate,,
insert_jc_fix_3,49,strict,release,602.0,20.066667556762695
insert_jc_fix_3,49,main,grasp,166.0,5.5333333015441895
insert_jc_fix_3,49,main,lift_clearance,197.0,6.566666603088379
insert_jc_fix_3,49,main,assembly_region,284.0,9.466666221618652
insert_jc_fix_3,49,main,axial_advance_candidate,319.0,10.633333206176758
insert_jc_fix_3,49,main,terminal_settle_candidate,540.0,18.0
insert_jc_fix_3,49,main,release,602.0,20.066667556762695
insert_jc_fix_3,49,loose,grasp,166.0,5.5333333015441895
insert_jc_fix_3,49,loose,lift_clearance,197.0,6.566666603088379
insert_jc_fix_3,49,loose,assembly_region,284.0,9.466666221618652
insert_jc_fix_3,49,loose,axial_advance_candidate,319.0,10.633333206176758
insert_jc_fix_3,49,loose,terminal_settle_candidate,540.0,18.0
insert_jc_fix_3,49,loose,release,602.0,20.066667556762695
insert_jc_fix_3,49,own_terminal_offline,grasp,166.0,5.5333333015441895
insert_jc_fix_3,49,own_terminal_offline,lift_clearance,197.0,6.566666603088379
insert_jc_fix_3,49,own_terminal_offline,assembly_region,284.0,9.466666221618652
insert_jc_fix_3,49,own_terminal_offline,axial_advance_candidate,319.0,10.633333206176758
insert_jc_fix_3,49,own_terminal_offline,terminal_settle_candidate,540.0,18.0
insert_jc_fix_3,49,own_terminal_offline,release,602.0,20.066667556762695
insert_10degree,0,strict,grasp,352.0,11.733333587646484
insert_10degree,0,strict,lift_clearance,402.0,13.399999618530273
insert_10degree,0,strict,assembly_region,560.0,18.66666603088379
insert_10degree,0,strict,axial_advance_candidate,,
insert_10degree,0,strict,terminal_settle_candidate,,
insert_10degree,0,strict,release,1038.0,34.599998474121094
insert_10degree,0,main,grasp,352.0,11.733333587646484
insert_10degree,0,main,lift_clearance,402.0,13.399999618530273
insert_10degree,0,main,assembly_region,560.0,18.66666603088379
insert_10degree,0,main,axial_advance_candidate,,
insert_10degree,0,main,terminal_settle_candidate,,
insert_10degree,0,main,release,1038.0,34.599998474121094
insert_10degree,0,loose,grasp,352.0,11.733333587646484
insert_10degree,0,loose,lift_clearance,402.0,13.399999618530273
insert_10degree,0,loose,assembly_region,560.0,18.66666603088379
insert_10degree,0,loose,axial_advance_candidate,646.0,21.53333282470703
insert_10degree,0,loose,terminal_settle_candidate,971.0,32.36666488647461
insert_10degree,0,loose,release,1038.0,34.599998474121094
insert_10degree,0,own_terminal_offline,grasp,352.0,11.733333587646484
insert_10degree,0,own_terminal_offline,lift_clearance,402.0,13.399999618530273
insert_10degree,0,own_terminal_offline,assembly_region,562.0,18.733333587646484
insert_10degree,0,own_terminal_offline,axial_advance_candidate,646.0,21.53333282470703
insert_10degree,0,own_terminal_offline,terminal_settle_candidate,971.0,32.36666488647461
insert_10degree,0,own_terminal_offline,release,1038.0,34.599998474121094
insert_10degree,1,strict,grasp,335.0,11.166666984558105
insert_10degree,1,strict,lift_clearance,368.0,12.266666412353516
insert_10degree,1,strict,assembly_region,423.0,14.100000381469727
insert_10degree,1,strict,axial_advance_candidate,,
insert_10degree,1,strict,terminal_settle_candidate,,
insert_10degree,1,strict,release,993.0,33.099998474121094
insert_10degree,1,main,grasp,335.0,11.166666984558105
insert_10degree,1,main,lift_clearance,368.0,12.266666412353516
insert_10degree,1,main,assembly_region,423.0,14.100000381469727
insert_10degree,1,main,axial_advance_candidate,510.0,17.0
insert_10degree,1,main,terminal_settle_candidate,883.0,29.433332443237305
insert_10degree,1,main,release,993.0,33.099998474121094
insert_10degree,1,loose,grasp,335.0,11.166666984558105
insert_10degree,1,loose,lift_clearance,368.0,12.266666412353516
insert_10degree,1,loose,assembly_region,423.0,14.100000381469727
insert_10degree,1,loose,axial_advance_candidate,473.0,15.766666412353516
insert_10degree,1,loose,terminal_settle_candidate,883.0,29.433332443237305
insert_10degree,1,loose,release,993.0,33.099998474121094
insert_10degree,1,own_terminal_offline,grasp,335.0,11.166666984558105
insert_10degree,1,own_terminal_offline,lift_clearance,368.0,12.266666412353516
insert_10degree,1,own_terminal_offline,assembly_region,422.0,14.066666603088379
insert_10degree,1,own_terminal_offline,axial_advance_candidate,476.0,15.866666793823242
insert_10degree,1,own_terminal_offline,terminal_settle_candidate,883.0,29.433332443237305
insert_10degree,1,own_terminal_offline,release,993.0,33.099998474121094
insert_10degree,2,strict,grasp,300.0,10.0
insert_10degree,2,strict,lift_clearance,338.0,11.266666412353516
insert_10degree,2,strict,assembly_region,391.0,13.033333778381348
insert_10degree,2,strict,axial_advance_candidate,,
insert_10degree,2,strict,terminal_settle_candidate,,
insert_10degree,2,strict,release,810.0,27.0
insert_10degree,2,main,grasp,300.0,10.0
insert_10degree,2,main,lift_clearance,338.0,11.266666412353516
insert_10degree,2,main,assembly_region,391.0,13.033333778381348
insert_10degree,2,main,axial_advance_candidate,443.0,14.766666412353516
insert_10degree,2,main,terminal_settle_candidate,770.0,25.66666603088379
insert_10degree,2,main,release,810.0,27.0
insert_10degree,2,loose,grasp,300.0,10.0
insert_10degree,2,loose,lift_clearance,338.0,11.266666412353516
insert_10degree,2,loose,assembly_region,391.0,13.033333778381348
insert_10degree,2,loose,axial_advance_candidate,443.0,14.766666412353516
insert_10degree,2,loose,terminal_settle_candidate,741.0,24.700000762939453
insert_10degree,2,loose,release,810.0,27.0
insert_10degree,2,own_terminal_offline,grasp,300.0,10.0
insert_10degree,2,own_terminal_offline,lift_clearance,338.0,11.266666412353516
insert_10degree,2,own_terminal_offline,assembly_region,393.0,13.100000381469727
insert_10degree,2,own_terminal_offline,axial_advance_candidate,443.0,14.766666412353516
insert_10degree,2,own_terminal_offline,terminal_settle_candidate,741.0,24.700000762939453
insert_10degree,2,own_terminal_offline,release,810.0,27.0
insert_10degree,3,strict,grasp,339.0,11.300000190734863
insert_10degree,3,strict,lift_clearance,400.0,13.333333015441895
insert_10degree,3,strict,assembly_region,498.0,16.600000381469727
insert_10degree,3,strict,axial_advance_candidate,,
insert_10degree,3,strict,terminal_settle_candidate,,
insert_10degree,3,strict,release,888.0,29.600000381469727
insert_10degree,3,main,grasp,339.0,11.300000190734863
insert_10degree,3,main,lift_clearance,400.0,13.333333015441895
insert_10degree,3,main,assembly_region,498.0,16.600000381469727
insert_10degree,3,main,axial_advance_candidate,532.0,17.733333587646484
insert_10degree,3,main,terminal_settle_candidate,780.0,26.0
insert_10degree,3,main,release,888.0,29.600000381469727
insert_10degree,3,loose,grasp,339.0,11.300000190734863
insert_10degree,3,loose,lift_clearance,400.0,13.333333015441895
insert_10degree,3,loose,assembly_region,498.0,16.600000381469727
insert_10degree,3,loose,axial_advance_candidate,532.0,17.733333587646484
insert_10degree,3,loose,terminal_settle_candidate,780.0,26.0
insert_10degree,3,loose,release,888.0,29.600000381469727
insert_10degree,3,own_terminal_offline,grasp,339.0,11.300000190734863
insert_10degree,3,own_terminal_offline,lift_clearance,400.0,13.333333015441895
insert_10degree,3,own_terminal_offline,assembly_region,499.0,16.633333206176758
insert_10degree,3,own_terminal_offline,axial_advance_candidate,532.0,17.733333587646484
insert_10degree,3,own_terminal_offline,terminal_settle_candidate,780.0,26.0
insert_10degree,3,own_terminal_offline,release,888.0,29.600000381469727
insert_10degree,4,strict,grasp,310.0,10.333333015441895
insert_10degree,4,strict,lift_clearance,391.0,13.033333778381348
insert_10degree,4,strict,assembly_region,513.0,17.100000381469727
insert_10degree,4,strict,axial_advance_candidate,538.0,17.933332443237305
insert_10degree,4,strict,terminal_settle_candidate,,
insert_10degree,4,strict,release,862.0,28.733333587646484
insert_10degree,4,main,grasp,310.0,10.333333015441895
insert_10degree,4,main,lift_clearance,391.0,13.033333778381348
insert_10degree,4,main,assembly_region,513.0,17.100000381469727
insert_10degree,4,main,axial_advance_candidate,538.0,17.933332443237305
insert_10degree,4,main,terminal_settle_candidate,849.0,28.299999237060547
insert_10degree,4,main,release,862.0,28.733333587646484
insert_10degree,4,loose,grasp,310.0,10.333333015441895
insert_10degree,4,loose,lift_clearance,391.0,13.033333778381348
insert_10degree,4,loose,assembly_region,513.0,17.100000381469727
insert_10degree,4,loose,axial_advance_candidate,538.0,17.933332443237305
insert_10degree,4,loose,terminal_settle_candidate,849.0,28.299999237060547
insert_10degree,4,loose,release,862.0,28.733333587646484
insert_10degree,4,own_terminal_offline,grasp,310.0,10.333333015441895
insert_10degree,4,own_terminal_offline,lift_clearance,391.0,13.033333778381348
insert_10degree,4,own_terminal_offline,assembly_region,520.0,17.33333396911621
insert_10degree,4,own_terminal_offline,axial_advance_candidate,539.0,17.96666717529297
insert_10degree,4,own_terminal_offline,terminal_settle_candidate,849.0,28.299999237060547
insert_10degree,4,own_terminal_offline,release,862.0,28.733333587646484
insert_10degree,5,strict,grasp,338.0,11.266666412353516
insert_10degree,5,strict,lift_clearance,401.0,13.366666793823242
insert_10degree,5,strict,assembly_region,468.0,15.600000381469727
insert_10degree,5,strict,axial_advance_candidate,,
insert_10degree,5,strict,terminal_settle_candidate,,
insert_10degree,5,strict,release,832.0,27.733333587646484
insert_10degree,5,main,grasp,338.0,11.266666412353516
insert_10degree,5,main,lift_clearance,401.0,13.366666793823242
insert_10degree,5,main,assembly_region,468.0,15.600000381469727
insert_10degree,5,main,axial_advance_candidate,549.0,18.299999237060547
insert_10degree,5,main,terminal_settle_candidate,768.0,25.600000381469727
insert_10degree,5,main,release,832.0,27.733333587646484
insert_10degree,5,loose,grasp,338.0,11.266666412353516
insert_10degree,5,loose,lift_clearance,401.0,13.366666793823242
insert_10degree,5,loose,assembly_region,468.0,15.600000381469727
insert_10degree,5,loose,axial_advance_candidate,506.0,16.866666793823242
insert_10degree,5,loose,terminal_settle_candidate,768.0,25.600000381469727
insert_10degree,5,loose,release,832.0,27.733333587646484
insert_10degree,5,own_terminal_offline,grasp,338.0,11.266666412353516
insert_10degree,5,own_terminal_offline,lift_clearance,401.0,13.366666793823242
insert_10degree,5,own_terminal_offline,assembly_region,467.0,15.566666603088379
insert_10degree,5,own_terminal_offline,axial_advance_candidate,549.0,18.299999237060547
insert_10degree,5,own_terminal_offline,terminal_settle_candidate,768.0,25.600000381469727
insert_10degree,5,own_terminal_offline,release,832.0,27.733333587646484
insert_10degree,6,strict,grasp,304.0,10.133333206176758
insert_10degree,6,strict,lift_clearance,363.0,12.100000381469727
insert_10degree,6,strict,assembly_region,444.0,14.800000190734863
insert_10degree,6,strict,axial_advance_candidate,,
insert_10degree,6,strict,terminal_settle_candidate,,
insert_10degree,6,strict,release,796.0,26.53333282470703
insert_10degree,6,main,grasp,304.0,10.133333206176758
insert_10degree,6,main,lift_clearance,363.0,12.100000381469727
insert_10degree,6,main,assembly_region,444.0,14.800000190734863
insert_10degree,6,main,axial_advance_candidate,,
insert_10degree,6,main,terminal_settle_candidate,,
insert_10degree,6,main,release,796.0,26.53333282470703
insert_10degree,6,loose,grasp,304.0,10.133333206176758
insert_10degree,6,loose,lift_clearance,363.0,12.100000381469727
insert_10degree,6,loose,assembly_region,444.0,14.800000190734863
insert_10degree,6,loose,axial_advance_candidate,499.0,16.633333206176758
insert_10degree,6,loose,terminal_settle_candidate,704.0,23.46666717529297
insert_10degree,6,loose,release,796.0,26.53333282470703
insert_10degree,6,own_terminal_offline,grasp,304.0,10.133333206176758
insert_10degree,6,own_terminal_offline,lift_clearance,363.0,12.100000381469727
insert_10degree,6,own_terminal_offline,assembly_region,430.0,14.333333015441895
insert_10degree,6,own_terminal_offline,axial_advance_candidate,499.0,16.633333206176758
insert_10degree,6,own_terminal_offline,terminal_settle_candidate,704.0,23.46666717529297
insert_10degree,6,own_terminal_offline,release,796.0,26.53333282470703
insert_10degree,7,strict,grasp,247.0,8.233333587646484
insert_10degree,7,strict,lift_clearance,297.0,9.899999618530273
insert_10degree,7,strict,assembly_region,399.0,13.300000190734863
insert_10degree,7,strict,axial_advance_candidate,693.0,23.100000381469727
insert_10degree,7,strict,terminal_settle_candidate,900.0,30.0
insert_10degree,7,strict,release,920.0,30.66666603088379
insert_10degree,7,main,grasp,247.0,8.233333587646484
insert_10degree,7,main,lift_clearance,297.0,9.899999618530273
insert_10degree,7,main,assembly_region,399.0,13.300000190734863
insert_10degree,7,main,axial_advance_candidate,579.0,19.299999237060547
insert_10degree,7,main,terminal_settle_candidate,900.0,30.0
insert_10degree,7,main,release,920.0,30.66666603088379
insert_10degree,7,loose,grasp,247.0,8.233333587646484
insert_10degree,7,loose,lift_clearance,297.0,9.899999618530273
insert_10degree,7,loose,assembly_region,399.0,13.300000190734863
insert_10degree,7,loose,axial_advance_candidate,579.0,19.299999237060547
insert_10degree,7,loose,terminal_settle_candidate,900.0,30.0
insert_10degree,7,loose,release,920.0,30.66666603088379
insert_10degree,7,own_terminal_offline,grasp,247.0,8.233333587646484
insert_10degree,7,own_terminal_offline,lift_clearance,297.0,9.899999618530273
insert_10degree,7,own_terminal_offline,assembly_region,390.0,13.0
insert_10degree,7,own_terminal_offline,axial_advance_candidate,579.0,19.299999237060547
insert_10degree,7,own_terminal_offline,terminal_settle_candidate,900.0,30.0
insert_10degree,7,own_terminal_offline,release,920.0,30.66666603088379
insert_10degree,8,strict,grasp,323.0,10.766666412353516
insert_10degree,8,strict,lift_clearance,376.0,12.533333778381348
insert_10degree,8,strict,assembly_region,479.0,15.966666221618652
insert_10degree,8,strict,axial_advance_candidate,558.0,18.600000381469727
insert_10degree,8,strict,terminal_settle_candidate,830.0,27.66666603088379
insert_10degree,8,strict,release,862.0,28.733333587646484
insert_10degree,8,main,grasp,323.0,10.766666412353516
insert_10degree,8,main,lift_clearance,376.0,12.533333778381348
insert_10degree,8,main,assembly_region,479.0,15.966666221618652
insert_10degree,8,main,axial_advance_candidate,558.0,18.600000381469727
insert_10degree,8,main,terminal_settle_candidate,830.0,27.66666603088379
insert_10degree,8,main,release,862.0,28.733333587646484
insert_10degree,8,loose,grasp,323.0,10.766666412353516
insert_10degree,8,loose,lift_clearance,376.0,12.533333778381348
insert_10degree,8,loose,assembly_region,479.0,15.966666221618652
insert_10degree,8,loose,axial_advance_candidate,494.0,16.46666717529297
insert_10degree,8,loose,terminal_settle_candidate,830.0,27.66666603088379
insert_10degree,8,loose,release,862.0,28.733333587646484
insert_10degree,8,own_terminal_offline,grasp,323.0,10.766666412353516
insert_10degree,8,own_terminal_offline,lift_clearance,376.0,12.533333778381348
insert_10degree,8,own_terminal_offline,assembly_region,478.0,15.933333396911621
insert_10degree,8,own_terminal_offline,axial_advance_candidate,558.0,18.600000381469727
insert_10degree,8,own_terminal_offline,terminal_settle_candidate,830.0,27.66666603088379
insert_10degree,8,own_terminal_offline,release,862.0,28.733333587646484
insert_10degree,9,strict,grasp,302.0,10.066666603088379
insert_10degree,9,strict,lift_clearance,327.0,10.899999618530273
insert_10degree,9,strict,assembly_region,444.0,14.800000190734863
insert_10degree,9,strict,axial_advance_candidate,,
insert_10degree,9,strict,terminal_settle_candidate,,
insert_10degree,9,strict,release,783.0,26.100000381469727
insert_10degree,9,main,grasp,302.0,10.066666603088379
insert_10degree,9,main,lift_clearance,327.0,10.899999618530273
insert_10degree,9,main,assembly_region,444.0,14.800000190734863
insert_10degree,9,main,axial_advance_candidate,,
insert_10degree,9,main,terminal_settle_candidate,758.0,25.266666412353516
insert_10degree,9,main,release,783.0,26.100000381469727
insert_10degree,9,loose,grasp,302.0,10.066666603088379
insert_10degree,9,loose,lift_clearance,327.0,10.899999618530273
insert_10degree,9,loose,assembly_region,444.0,14.800000190734863
insert_10degree,9,loose,axial_advance_candidate,560.0,18.66666603088379
insert_10degree,9,loose,terminal_settle_candidate,720.0,24.0
insert_10degree,9,loose,release,783.0,26.100000381469727
insert_10degree,9,own_terminal_offline,grasp,302.0,10.066666603088379
insert_10degree,9,own_terminal_offline,lift_clearance,327.0,10.899999618530273
insert_10degree,9,own_terminal_offline,assembly_region,434.0,14.466666221618652
insert_10degree,9,own_terminal_offline,axial_advance_candidate,516.0,17.200000762939453
insert_10degree,9,own_terminal_offline,terminal_settle_candidate,720.0,24.0
insert_10degree,9,own_terminal_offline,release,783.0,26.100000381469727
insert_10degree,10,strict,grasp,231.0,7.699999809265137
insert_10degree,10,strict,lift_clearance,340.0,11.333333015441895
insert_10degree,10,strict,assembly_region,465.0,15.5
insert_10degree,10,strict,axial_advance_candidate,566.0,18.866666793823242
insert_10degree,10,strict,terminal_settle_candidate,871.0,29.03333282470703
insert_10degree,10,strict,release,901.0,30.03333282470703
insert_10degree,10,main,grasp,231.0,7.699999809265137
insert_10degree,10,main,lift_clearance,340.0,11.333333015441895
insert_10degree,10,main,assembly_region,465.0,15.5
insert_10degree,10,main,axial_advance_candidate,566.0,18.866666793823242
insert_10degree,10,main,terminal_settle_candidate,871.0,29.03333282470703
insert_10degree,10,main,release,901.0,30.03333282470703
insert_10degree,10,loose,grasp,231.0,7.699999809265137
insert_10degree,10,loose,lift_clearance,340.0,11.333333015441895
insert_10degree,10,loose,assembly_region,465.0,15.5
insert_10degree,10,loose,axial_advance_candidate,566.0,18.866666793823242
insert_10degree,10,loose,terminal_settle_candidate,871.0,29.03333282470703
insert_10degree,10,loose,release,901.0,30.03333282470703
insert_10degree,10,own_terminal_offline,grasp,231.0,7.699999809265137
insert_10degree,10,own_terminal_offline,lift_clearance,340.0,11.333333015441895
insert_10degree,10,own_terminal_offline,assembly_region,466.0,15.533333778381348
insert_10degree,10,own_terminal_offline,axial_advance_candidate,566.0,18.866666793823242
insert_10degree,10,own_terminal_offline,terminal_settle_candidate,871.0,29.03333282470703
insert_10degree,10,own_terminal_offline,release,901.0,30.03333282470703
insert_10degree,11,strict,grasp,361.0,12.033333778381348
insert_10degree,11,strict,lift_clearance,444.0,14.800000190734863
insert_10degree,11,strict,assembly_region,611.0,20.366666793823242
insert_10degree,11,strict,axial_advance_candidate,750.0,25.0
insert_10degree,11,strict,terminal_settle_candidate,882.0,29.399999618530273
insert_10degree,11,strict,release,937.0,31.233333587646484
insert_10degree,11,main,grasp,361.0,12.033333778381348
insert_10degree,11,main,lift_clearance,444.0,14.800000190734863
insert_10degree,11,main,assembly_region,611.0,20.366666793823242
insert_10degree,11,main,axial_advance_candidate,666.0,22.200000762939453
insert_10degree,11,main,terminal_settle_candidate,882.0,29.399999618530273
insert_10degree,11,main,release,937.0,31.233333587646484
insert_10degree,11,loose,grasp,361.0,12.033333778381348
insert_10degree,11,loose,lift_clearance,444.0,14.800000190734863
insert_10degree,11,loose,assembly_region,611.0,20.366666793823242
insert_10degree,11,loose,axial_advance_candidate,666.0,22.200000762939453
insert_10degree,11,loose,terminal_settle_candidate,882.0,29.399999618530273
insert_10degree,11,loose,release,937.0,31.233333587646484
insert_10degree,11,own_terminal_offline,grasp,361.0,12.033333778381348
insert_10degree,11,own_terminal_offline,lift_clearance,444.0,14.800000190734863
insert_10degree,11,own_terminal_offline,assembly_region,613.0,20.433332443237305
insert_10degree,11,own_terminal_offline,axial_advance_candidate,707.0,23.566667556762695
insert_10degree,11,own_terminal_offline,terminal_settle_candidate,882.0,29.399999618530273
insert_10degree,11,own_terminal_offline,release,937.0,31.233333587646484
insert_10degree,12,strict,grasp,409.0,13.633333206176758
insert_10degree,12,strict,lift_clearance,463.0,15.433333396911621
insert_10degree,12,strict,assembly_region,549.0,18.299999237060547
insert_10degree,12,strict,axial_advance_candidate,581.0,19.366666793823242
insert_10degree,12,strict,terminal_settle_candidate,930.0,31.0
insert_10degree,12,strict,release,997.0,33.233333587646484
insert_10degree,12,main,grasp,409.0,13.633333206176758
insert_10degree,12,main,lift_clearance,463.0,15.433333396911621
insert_10degree,12,main,assembly_region,549.0,18.299999237060547
insert_10degree,12,main,axial_advance_candidate,581.0,19.366666793823242
insert_10degree,12,main,terminal_settle_candidate,930.0,31.0
insert_10degree,12,main,release,997.0,33.233333587646484
insert_10degree,12,loose,grasp,409.0,13.633333206176758
insert_10degree,12,loose,lift_clearance,463.0,15.433333396911621
insert_10degree,12,loose,assembly_region,549.0,18.299999237060547
insert_10degree,12,loose,axial_advance_candidate,581.0,19.366666793823242
insert_10degree,12,loose,terminal_settle_candidate,930.0,31.0
insert_10degree,12,loose,release,997.0,33.233333587646484
insert_10degree,12,own_terminal_offline,grasp,409.0,13.633333206176758
insert_10degree,12,own_terminal_offline,lift_clearance,463.0,15.433333396911621
insert_10degree,12,own_terminal_offline,assembly_region,549.0,18.299999237060547
insert_10degree,12,own_terminal_offline,axial_advance_candidate,581.0,19.366666793823242
insert_10degree,12,own_terminal_offline,terminal_settle_candidate,930.0,31.0
insert_10degree,12,own_terminal_offline,release,997.0,33.233333587646484
insert_10degree,13,strict,grasp,274.0,9.133333206176758
insert_10degree,13,strict,lift_clearance,324.0,10.800000190734863
insert_10degree,13,strict,assembly_region,426.0,14.199999809265137
insert_10degree,13,strict,axial_advance_candidate,550.0,18.33333396911621
insert_10degree,13,strict,terminal_settle_candidate,682.0,22.733333587646484
insert_10degree,13,strict,release,750.0,25.0
insert_10degree,13,main,grasp,274.0,9.133333206176758
insert_10degree,13,main,lift_clearance,324.0,10.800000190734863
insert_10degree,13,main,assembly_region,426.0,14.199999809265137
insert_10degree,13,main,axial_advance_candidate,477.0,15.899999618530273
insert_10degree,13,main,terminal_settle_candidate,682.0,22.733333587646484
insert_10degree,13,main,release,750.0,25.0
insert_10degree,13,loose,grasp,274.0,9.133333206176758
insert_10degree,13,loose,lift_clearance,324.0,10.800000190734863
insert_10degree,13,loose,assembly_region,426.0,14.199999809265137
insert_10degree,13,loose,axial_advance_candidate,477.0,15.899999618530273
insert_10degree,13,loose,terminal_settle_candidate,682.0,22.733333587646484
insert_10degree,13,loose,release,750.0,25.0
insert_10degree,13,own_terminal_offline,grasp,274.0,9.133333206176758
insert_10degree,13,own_terminal_offline,lift_clearance,324.0,10.800000190734863
insert_10degree,13,own_terminal_offline,assembly_region,423.0,14.100000381469727
insert_10degree,13,own_terminal_offline,axial_advance_candidate,478.0,15.933333396911621
insert_10degree,13,own_terminal_offline,terminal_settle_candidate,682.0,22.733333587646484
insert_10degree,13,own_terminal_offline,release,750.0,25.0
insert_10degree,14,strict,grasp,290.0,9.666666984558105
insert_10degree,14,strict,lift_clearance,341.0,11.366666793823242
insert_10degree,14,strict,assembly_region,428.0,14.266666412353516
insert_10degree,14,strict,axial_advance_candidate,456.0,15.199999809265137
insert_10degree,14,strict,terminal_settle_candidate,698.0,23.266666412353516
insert_10degree,14,strict,release,746.0,24.866666793823242
insert_10degree,14,main,grasp,290.0,9.666666984558105
insert_10degree,14,main,lift_clearance,341.0,11.366666793823242
insert_10degree,14,main,assembly_region,428.0,14.266666412353516
insert_10degree,14,main,axial_advance_candidate,448.0,14.933333396911621
insert_10degree,14,main,terminal_settle_candidate,698.0,23.266666412353516
insert_10degree,14,main,release,746.0,24.866666793823242
insert_10degree,14,loose,grasp,290.0,9.666666984558105
insert_10degree,14,loose,lift_clearance,341.0,11.366666793823242
insert_10degree,14,loose,assembly_region,428.0,14.266666412353516
insert_10degree,14,loose,axial_advance_candidate,448.0,14.933333396911621
insert_10degree,14,loose,terminal_settle_candidate,698.0,23.266666412353516
insert_10degree,14,loose,release,746.0,24.866666793823242
insert_10degree,14,own_terminal_offline,grasp,290.0,9.666666984558105
insert_10degree,14,own_terminal_offline,lift_clearance,341.0,11.366666793823242
insert_10degree,14,own_terminal_offline,assembly_region,428.0,14.266666412353516
insert_10degree,14,own_terminal_offline,axial_advance_candidate,454.0,15.133333206176758
insert_10degree,14,own_terminal_offline,terminal_settle_candidate,698.0,23.266666412353516
insert_10degree,14,own_terminal_offline,release,746.0,24.866666793823242
insert_10degree,15,strict,grasp,340.0,11.333333015441895
insert_10degree,15,strict,lift_clearance,389.0,12.966666221618652
insert_10degree,15,strict,assembly_region,495.0,16.5
insert_10degree,15,strict,axial_advance_candidate,572.0,19.066667556762695
insert_10degree,15,strict,terminal_settle_candidate,738.0,24.600000381469727
insert_10degree,15,strict,release,798.0,26.600000381469727
insert_10degree,15,main,grasp,340.0,11.333333015441895
insert_10degree,15,main,lift_clearance,389.0,12.966666221618652
insert_10degree,15,main,assembly_region,495.0,16.5
insert_10degree,15,main,axial_advance_candidate,572.0,19.066667556762695
insert_10degree,15,main,terminal_settle_candidate,738.0,24.600000381469727
insert_10degree,15,main,release,798.0,26.600000381469727
insert_10degree,15,loose,grasp,340.0,11.333333015441895
insert_10degree,15,loose,lift_clearance,389.0,12.966666221618652
insert_10degree,15,loose,assembly_region,495.0,16.5
insert_10degree,15,loose,axial_advance_candidate,572.0,19.066667556762695
insert_10degree,15,loose,terminal_settle_candidate,738.0,24.600000381469727
insert_10degree,15,loose,release,798.0,26.600000381469727
insert_10degree,15,own_terminal_offline,grasp,340.0,11.333333015441895
insert_10degree,15,own_terminal_offline,lift_clearance,389.0,12.966666221618652
insert_10degree,15,own_terminal_offline,assembly_region,491.0,16.366666793823242
insert_10degree,15,own_terminal_offline,axial_advance_candidate,573.0,19.100000381469727
insert_10degree,15,own_terminal_offline,terminal_settle_candidate,738.0,24.600000381469727
insert_10degree,15,own_terminal_offline,release,798.0,26.600000381469727
insert_10degree,16,strict,grasp,370.0,12.333333015441895
insert_10degree,16,strict,lift_clearance,424.0,14.133333206176758
insert_10degree,16,strict,assembly_region,497.0,16.566667556762695
insert_10degree,16,strict,axial_advance_candidate,,
insert_10degree,16,strict,terminal_settle_candidate,,
insert_10degree,16,strict,release,843.0,28.100000381469727
insert_10degree,16,main,grasp,370.0,12.333333015441895
insert_10degree,16,main,lift_clearance,424.0,14.133333206176758
insert_10degree,16,main,assembly_region,497.0,16.566667556762695
insert_10degree,16,main,axial_advance_candidate,631.0,21.03333282470703
insert_10degree,16,main,terminal_settle_candidate,764.0,25.46666717529297
insert_10degree,16,main,release,843.0,28.100000381469727
insert_10degree,16,loose,grasp,370.0,12.333333015441895
insert_10degree,16,loose,lift_clearance,424.0,14.133333206176758
insert_10degree,16,loose,assembly_region,497.0,16.566667556762695
insert_10degree,16,loose,axial_advance_candidate,631.0,21.03333282470703
insert_10degree,16,loose,terminal_settle_candidate,764.0,25.46666717529297
insert_10degree,16,loose,release,843.0,28.100000381469727
insert_10degree,16,own_terminal_offline,grasp,370.0,12.333333015441895
insert_10degree,16,own_terminal_offline,lift_clearance,424.0,14.133333206176758
insert_10degree,16,own_terminal_offline,assembly_region,496.0,16.53333282470703
insert_10degree,16,own_terminal_offline,axial_advance_candidate,631.0,21.03333282470703
insert_10degree,16,own_terminal_offline,terminal_settle_candidate,764.0,25.46666717529297
insert_10degree,16,own_terminal_offline,release,843.0,28.100000381469727
insert_10degree,17,strict,grasp,250.0,8.333333015441895
insert_10degree,17,strict,lift_clearance,306.0,10.199999809265137
insert_10degree,17,strict,assembly_region,418.0,13.933333396911621
insert_10degree,17,strict,axial_advance_candidate,462.0,15.399999618530273
insert_10degree,17,strict,terminal_settle_candidate,667.0,22.233333587646484
insert_10degree,17,strict,release,734.0,24.46666717529297
insert_10degree,17,main,grasp,250.0,8.333333015441895
insert_10degree,17,main,lift_clearance,306.0,10.199999809265137
insert_10degree,17,main,assembly_region,418.0,13.933333396911621
insert_10degree,17,main,axial_advance_candidate,462.0,15.399999618530273
insert_10degree,17,main,terminal_settle_candidate,667.0,22.233333587646484
insert_10degree,17,main,release,734.0,24.46666717529297
insert_10degree,17,loose,grasp,250.0,8.333333015441895
insert_10degree,17,loose,lift_clearance,306.0,10.199999809265137
insert_10degree,17,loose,assembly_region,418.0,13.933333396911621
insert_10degree,17,loose,axial_advance_candidate,462.0,15.399999618530273
