task,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,alpha_pre,alpha_post,e_alpha,switch_detected,switch_status,switch_location
circular_placebo,20280818,1,random,5,1,Full operator,True,,0.00207049073651433,0.0006135205267835014,0.0021363518984758925,0.00018899195411448054,False,left_censored,
circular_placebo,20280818,1,random,5,1,Pdiag pointwise,True,,0.007690544705837965,-0.0020246422162454717,0.0035847843632775826,0.00029650055396033783,False,left_censored,
circular_placebo,20280818,1,random,5,1,Pdiag finite,True,,2.112812001258135,0.02626335333978697,0.030024778145402192,0.0010618839657325102,False,left_censored,
circular_placebo,20280818,2,random,5,2,Frame-weighted,True,,0.006110236048698425,0.3621378559037094,0.5578912275565453,0.2879253424856771,False,right_censored,
circular_placebo,20280818,2,random,5,2,Phase scalar GP,True,,0.21832340816035867,0.3621512864153204,0.5578807452030262,0.2878847768753121,False,right_censored,
circular_placebo,20280818,2,random,5,2,TP-GMM additive,True,,13.652476461138576,0.010627767586874799,0.0012881464705585155,0.00012495502045963886,False,left_censored,
circular_placebo,20280818,2,random,5,2,TP-GMM SE(2),True,,12.218351510353386,0.01059543935371952,0.0012067691910697745,0.0001173554398294373,False,left_censored,
circular_placebo,20280818,2,random,5,2,Generic RBF,True,,0.3954365109093487,0.002592319201574986,-0.004635611016024411,8.317133600836529e-05,False,left_censored,
circular_placebo,20280818,2,random,5,2,Full operator,True,,0.002247720956802368,0.0026079484747444782,-0.004641170954352211,9.908247347809393e-05,False,left_censored,
circular_placebo,20280818,2,random,5,2,Pdiag pointwise,True,,0.008319229818880558,0.004596020735459107,-0.0023826326775822308,0.00022254290315784002,False,left_censored,
circular_placebo,20280818,2,random,5,2,Pdiag finite,True,,3.131337338592857,0.05655100403405466,0.015715120996311976,0.008456185389607952,False,left_censored,
circular_placebo,20280818,3,qualified,5,0,Frame-weighted,True,,0.006104581989347935,0.5441385014754416,0.6036973350421253,0.344925186666039,False,right_censored,
circular_placebo,20280818,3,qualified,5,0,Phase scalar GP,True,,0.24838970601558685,0.5443752615443468,0.6034974629102201,0.3445767026045272,False,right_censored,
circular_placebo,20280818,3,qualified,5,0,TP-GMM additive,True,,14.952577190939337,0.008624762155872,0.003044911109029129,0.00011349608206718379,False,left_censored,
circular_placebo,20280818,3,qualified,5,0,TP-GMM SE(2),True,,12.410825541242957,0.009098814686021747,0.0032942031764891157,0.00013289136204384423,False,left_censored,
circular_placebo,20280818,3,qualified,5,0,Generic RBF,True,,0.44178732903674245,0.01103728464875657,-0.005401279502868803,0.00030630469103299745,False,left_censored,
circular_placebo,20280818,3,qualified,5,0,Full operator,True,,0.00216117687523365,0.011870543664716498,-0.00561283074772806,0.0007413266841713407,False,left_censored,
circular_placebo,20280818,3,qualified,5,0,Pdiag pointwise,True,,0.008060972206294537,0.00816026552771617,-0.00018827250617932292,0.00020405775788344947,False,left_censored,
circular_placebo,20280818,3,qualified,5,0,Pdiag finite,True,,2.951645066961646,0.00735401563255508,0.008539403918094312,0.00010570597608156275,False,left_censored,
circular_placebo,20280818,4,qualified,5,1,Frame-weighted,True,,0.006395871751010418,0.5540731462415179,0.48564797229950146,0.30357740161296765,False,left_censored,
circular_placebo,20280818,4,qualified,5,1,Phase scalar GP,True,,0.3077847049571574,0.5540664757765166,0.48565532036973313,0.3035656314557343,False,left_censored,
circular_placebo,20280818,4,qualified,5,1,TP-GMM additive,True,,16.279302068986,0.005356603471188561,0.001718703120719697,3.4142742760211524e-05,False,left_censored,
circular_placebo,20280818,4,qualified,5,1,TP-GMM SE(2),True,,14.808604434132576,0.0038154741134711284,0.0017239982487659883,3.753213139034335e-05,False,left_censored,
circular_placebo,20280818,4,qualified,5,1,Generic RBF,True,,0.3707132670097053,0.0005374169035515265,0.001170109645936255,3.003306279336481e-05,False,left_censored,
circular_placebo,20280818,4,qualified,5,1,Full operator,True,,0.0021667499095201492,0.0005559706240977795,0.0011714250218017163,3.2018781894023334e-05,False,left_censored,
circular_placebo,20280818,4,qualified,5,1,Pdiag pointwise,True,,0.007807686924934387,-0.0010945885776159512,0.000837888992687115,2.196078213098694e-05,False,left_censored,
circular_placebo,20280818,4,qualified,5,1,Pdiag finite,True,,2.5076411650516093,0.013929496690614556,0.01792918211209992,0.00029762721164689816,False,left_censored,
circular_placebo,20280818,5,qualified,5,2,Frame-weighted,True,,0.008312284015119076,0.4849720516242305,0.570934180225153,0.2979803403738922,False,right_censored,
circular_placebo,20280818,5,qualified,5,2,Phase scalar GP,True,,0.25776737183332443,0.4850537354598462,0.5708627997546953,0.29792738331229063,False,right_censored,
circular_placebo,20280818,5,qualified,5,2,TP-GMM additive,True,,14.643484291154891,0.02464788273001671,0.003060566593368504,0.00046569360623709274,False,left_censored,
circular_placebo,20280818,5,qualified,5,2,TP-GMM SE(2),True,,13.549119115807116,0.01470485785128352,0.00365058168393459,0.00027004408755613237,False,left_censored,
circular_placebo,20280818,5,qualified,5,2,Generic RBF,True,,0.25967981200665236,0.01604881866306837,-0.023207931417804063,0.001147634777624929,False,left_censored,
circular_placebo,20280818,5,qualified,5,2,Full operator,True,,0.002176361158490181,0.017865311080693762,-0.024650255525853634,0.00212465712997019,False,left_censored,
circular_placebo,20280818,5,qualified,5,2,Pdiag pointwise,True,,0.008110173977911472,0.014021441839284363,-0.005054177389711272,0.0005719457133593316,False,left_censored,
circular_placebo,20280818,5,qualified,5,2,Pdiag finite,True,,1.087118353229016,0.011023023381524317,1.803552467146144e-05,0.0004179928242029323,False,left_censored,
circular_placebo,20280818,6,random,10,0,Frame-weighted,True,,0.006152932997792959,0.4676412560811979,0.47648352556327167,0.2315776304130666,False,left_censored,
circular_placebo,20280818,6,random,10,0,Phase scalar GP,True,,0.21821131324395537,0.46763597792187356,0.47649163357846525,0.23156744144061758,False,left_censored,
circular_placebo,20280818,6,random,10,0,TP-GMM additive,True,,18.207792486064136,0.008299254581635836,0.0015698172839846037,6.148067076571642e-05,False,left_censored,
circular_placebo,20280818,6,random,10,0,TP-GMM SE(2),True,,18.73832647688687,0.008275079174492083,0.0015725317291824426,6.951987488446176e-05,False,left_censored,
circular_placebo,20280818,6,random,10,0,Generic RBF,True,,0.4065886726602912,0.00035093465795710835,-0.0033769480439156496,2.3568218264739645e-05,False,left_censored,
circular_placebo,20280818,6,random,10,0,Full operator,True,,0.0021914090029895306,0.0003528482998113653,-0.0033772416247746595,2.780656379303121e-05,False,left_censored,
circular_placebo,20280818,6,random,10,0,Pdiag pointwise,True,,0.008053791243582964,-0.002353457176905801,-0.0022352358081788896,1.9694264677467028e-05,False,left_censored,
circular_placebo,20280818,6,random,10,0,Pdiag finite,True,,3.2540523624047637,0.01083372706723582,0.014555413583132535,0.00019469975413826987,False,left_censored,
circular_placebo,20280818,7,random,10,1,Frame-weighted,True,,0.006413971073925495,0.41467450452826754,0.5060126013368782,0.22688333210631634,True,detected,0.5252343186118006
circular_placebo,20280818,7,random,10,1,Phase scalar GP,True,,0.2248672558926046,0.41467931106711226,0.5060089837625023,0.2268795823158844,True,detected,0.5094090466488094
circular_placebo,20280818,7,random,10,1,TP-GMM additive,True,,17.392667073756456,0.005777205693861602,0.005091301546634786,3.673878419734202e-05,False,left_censored,
circular_placebo,20280818,7,random,10,1,TP-GMM SE(2),True,,17.547259164974093,0.005032158914260564,0.001267646109615896,5.728854438989705e-05,False,left_censored,
circular_placebo,20280818,7,random,10,1,Generic RBF,True,,0.8255710760131478,-0.0006949430142621336,-0.0012467207764375896,1.6267458915676407e-05,False,left_censored,
circular_placebo,20280818,7,random,10,1,Full operator,True,,0.002198985777795315,-0.0006949180015776914,-0.0012466621051974327,1.8322172759408804e-05,False,left_censored,
circular_placebo,20280818,7,random,10,1,Pdiag pointwise,True,,0.007956300862133503,-0.0006247026319303208,-0.00013335972303303527,2.1923452893399727e-05,False,left_censored,
circular_placebo,20280818,7,random,10,1,Pdiag finite,True,,1.9606946050189435,0.021956182888094228,0.027407012962232056,0.0007091452394956587,False,left_censored,
circular_placebo,20280818,8,random,10,2,Frame-weighted,True,,0.00588252954185009,0.5403466077578781,0.5759914874538169,0.32262238716029834,False,right_censored,
circular_placebo,20280818,8,random,10,2,Phase scalar GP,True,,0.17905658017843962,0.540350736650041,0.5759914259679297,0.32260552404556686,False,right_censored,
circular_placebo,20280818,8,random,10,2,TP-GMM additive,True,,17.85223728697747,0.0038571182218549594,0.001708683064868072,2.9687316539021044e-05,False,left_censored,
circular_placebo,20280818,8,random,10,2,TP-GMM SE(2),True,,18.910968066193163,0.005702798502735224,0.0017454838486858268,4.239008564066427e-05,False,left_censored,
circular_placebo,20280818,8,random,10,2,Generic RBF,True,,0.4017016771249473,-0.0031309739741350296,-0.00029363129111472687,0.0001242985101931239,False,left_censored,
circular_placebo,20280818,8,random,10,2,Full operator,True,,0.002206487115472555,-0.003132352384407353,-0.00029368528571460005,0.00013337157265323193,False,left_censored,
circular_placebo,20280818,8,random,10,2,Pdiag pointwise,True,,0.008219354320317507,-0.0007428176555060221,0.00015498254946361639,2.661543102598611e-05,False,left_censored,
circular_placebo,20280818,8,random,10,2,Pdiag finite,True,,3.0703172679059207,0.0219534944658121,0.029123854444424942,0.0007403225812026004,False,left_censored,
circular_placebo,20280818,9,qualified,10,0,Frame-weighted,True,,0.006555297877639532,0.4122985433078631,0.5643073372651137,0.28086551355256395,False,right_censored,
circular_placebo,20280818,9,qualified,10,0,Phase scalar GP,True,,0.22669740114361048,0.4122966380421921,0.5643108887070385,0.2808537593393202,False,right_censored,
circular_placebo,20280818,9,qualified,10,0,TP-GMM additive,True,,19.710126875899732,0.00528673087060179,0.0014399491022889588,3.0242478565825114e-05,False,left_censored,
circular_placebo,20280818,9,qualified,10,0,TP-GMM SE(2),True,,18.396017771679908,0.004690028320555905,0.001439946286649157,3.974355733282256e-05,False,left_censored,
circular_placebo,20280818,9,qualified,10,0,Generic RBF,True,,0.25161172915250063,0.0003706255400723697,-0.002784716994892249,4.698350013404043e-05,False,left_censored,
circular_placebo,20280818,9,qualified,10,0,Full operator,True,,0.0021067308261990547,0.0003706329984581943,-0.002784974667135402,5.5657010732309165e-05,False,left_censored,
circular_placebo,20280818,9,qualified,10,0,Pdiag pointwise,True,,0.007787417154759169,0.0015034288854960166,-0.0017867341599503586,3.822521152953117e-05,False,left_censored,
circular_placebo,20280818,9,qualified,10,0,Pdiag finite,True,,2.1418349877931178,0.02488140622191126,0.025547662528748467,0.0007144544541523366,False,left_censored,
circular_placebo,20280818,10,qualified,10,1,Frame-weighted,True,,0.006368751171976328,0.4571389729617337,0.5613014438608996,0.2856910750241219,False,right_censored,
circular_placebo,20280818,10,qualified,10,1,Phase scalar GP,True,,0.17050779005512595,0.45717604109544235,0.5612667203977701,0.2856800193934509,False,right_censored,
circular_placebo,20280818,10,qualified,10,1,TP-GMM additive,True,,17.90860631596297,0.009298701703260514,0.0022111331243261233,8.854685978366846e-05,False,left_censored,
circular_placebo,20280818,10,qualified,10,1,TP-GMM SE(2),True,,19.695089721120894,0.02965838425418364,0.035366304016452264,0.0011254835848634596,False,left_censored,
circular_placebo,20280818,10,qualified,10,1,Generic RBF,True,,0.2152667110785842,0.009980022477565942,-0.001403521719098361,0.00014202018237625968,False,left_censored,
circular_placebo,20280818,10,qualified,10,1,Full operator,True,,0.0021103261969983578,0.00997979988253709,-0.0014034931348364669,0.00014750167394159277,False,left_censored,
circular_placebo,20280818,10,qualified,10,1,Pdiag pointwise,True,,0.007909121923148632,0.010205349803289566,-0.0014135837521194682,0.00016031616969747946,False,left_censored,
circular_placebo,20280818,10,qualified,10,1,Pdiag finite,True,,3.4111756100319326,0.028502066217993692,0.017256761508583778,0.0015813844247343977,False,left_censored,
circular_placebo,20280818,11,qualified,10,2,Frame-weighted,True,,0.006371153984218836,0.5777889499073633,0.6593758294127767,0.4002744110780061,False,right_censored,
circular_placebo,20280818,11,qualified,10,2,Phase scalar GP,True,,0.23962169513106346,0.577785912058447,0.659381198423256,0.4002666956698491,False,right_censored,
circular_placebo,20280818,11,qualified,10,2,TP-GMM additive,True,,20.232158435042948,0.01841604184850904,0.02709309331990016,0.0005856023314105438,False,left_censored,
circular_placebo,20280818,11,qualified,10,2,TP-GMM SE(2),True,,18.234271009918302,0.004340143302651348,0.0018216493247485452,5.778906927881092e-05,False,left_censored,
circular_placebo,20280818,11,qualified,10,2,Generic RBF,True,,0.4550665677525103,-0.001076868748843929,0.00785498985551954,0.00032276764839232893,False,left_censored,
circular_placebo,20280818,11,qualified,10,2,Full operator,True,,0.002195166889578104,-0.0010511619579832148,0.007861769847972619,0.00035476798066632004,False,left_censored,
circular_placebo,20280818,11,qualified,10,2,Pdiag pointwise,True,,0.008215293288230896,0.00016845458830264248,0.0016130987476510135,3.273445208012635e-05,False,left_censored,
circular_placebo,20280818,11,qualified,10,2,Pdiag finite,True,,4.268364739604294,0.028316537326899715,0.03386449990711289,0.001047642288820258,False,left_censored,
circular_placebo,20280818,12,random,20,0,Frame-weighted,True,,0.006476385053247213,0.4823718333749021,0.5619457250441972,0.2875497199622155,False,right_censored,
circular_placebo,20280818,12,random,20,0,Phase scalar GP,True,,0.18492775689810514,0.4823704458090388,0.5619493577611189,0.287542042747483,False,right_censored,
circular_placebo,20280818,12,random,20,0,TP-GMM additive,True,,29.2191279027611,0.007162212311217771,0.001547581643410707,5.193896731915264e-05,False,left_censored,
circular_placebo,20280818,12,random,20,0,TP-GMM SE(2),True,,33.990798629354686,0.009154831681155348,0.0015022545411679234,0.00011256268861307765,False,left_censored,
circular_placebo,20280818,12,random,20,0,Generic RBF,True,,0.39403333328664303,-0.0013402765116370733,-0.0011416355663374646,7.161963181191532e-06,False,left_censored,
circular_placebo,20280818,12,random,20,0,Full operator,True,,0.0021881968714296818,-0.0013402705724644937,-0.001141623342057476,7.935065917697703e-06,False,left_censored,
circular_placebo,20280818,12,random,20,0,Pdiag pointwise,True,,0.008022868074476719,-0.001537824995423278,-0.0008735045438426804,1.1405558768329644e-05,False,left_censored,
circular_placebo,20280818,12,random,20,0,Pdiag finite,True,,4.207529150880873,0.02607527630126795,0.029790268753503817,0.0008351580655087625,False,left_censored,
